Date,MainSleep,Efficiency,Duration,Minutes Asleep,Minutes Awake,Awakenings,Restless Count,Restless Duration,Time in Bed,Deep,Light,Rem,Wake,totalMinutesAsleep,totalSleepRecords,totalTimeInBed
2021-04-07,True,91,35340000,535,51,2,19,28,589,0,0,0,0,535,1,589
